,imagem,id,cod_sku_rede,fabricante,nome_prod,preço,preço_promocional,data
992,https://atacadaobr.vtexassets.com/arquivos/ids/298386/g.jpg?v=638508854543900000,38793,38793,Visconti,Pão de Forma Visconti Tradicional Pacote com 400g,4.99,4.99,2024-06-04 11:08:23.673204
993,https://atacadaobr.vtexassets.com/arquivos/ids/241794/g.jpg?v=638353855690770000,12004,12004,Corona,Cerveja Coronita Extra One Way Long neck com 210ml,4.69,4.69,2024-06-04 11:08:23.673204
994,https://atacadaobr.vtexassets.com/arquivos/ids/279308/p.jpg?v=638460883057700000,35346,35346,Omo,Detergente em Pó Omo Expert Roupas Brancas Caixeta com 720g,14.52,14.52,2024-06-04 11:08:23.673204
995,https://atacadaobr.vtexassets.com/arquivos/ids/245230/g.jpg?v=638353893037300000,15300,15300,Pampers,Fralda Descartável Pampers Supersec Jumbo XXG Pacote com 64 unidades,84.5,84.5,2024-06-04 11:08:23.673204
996,https://atacadaobr.vtexassets.com/arquivos/ids/280187/g.jpg?v=638464334079100000,26385,26385,Heinz,Ketchup Heinz Tradicional Pet com 567g,14.2,14.2,2024-06-04 11:08:23.673204
997,https://atacadaobr.vtexassets.com/arquivos/ids/278695/p.jpg?v=638460877022530000,5700,5700,Assolan,Esponja Sintética Assolan Pertuto Unidade,0.65,0.65,2024-06-04 11:08:23.673204
998,https://atacadaobr.vtexassets.com/arquivos/ids/242767/g.jpg?v=638353866322500000,33083,33083,Rexona,Desodorante Aerossol Rexona Activen men Tubo com 200ml,16.5,16.5,2024-06-04 11:08:23.673204
999,https://atacadaobr.vtexassets.com/arquivos/ids/243857/g.jpg?v=638353878060600000,28704,28704,Oreo,Biscoito Recheado Oreo Baunilha Pacote com 270g,8.9,8.9,2024-06-04 11:08:23.673204
1000,https://atacadaobr.vtexassets.com/arquivos/ids/272305/m.jpg?v=638418539452700000,30538,30538,Italac,Leite Condensado Italac Semidesnatado TP com 395g,4.99,4.99,2024-06-04 11:08:25.816031
1001,https://atacadaobr.vtexassets.com/arquivos/ids/281407/g.jpg?v=638465201590400000,31415,31415,Ninho,Leite em Pó Ninho Integral Lata com 380g,21.5,21.5,2024-06-04 11:08:25.816031
1002,https://atacadaobr.vtexassets.com/arquivos/ids/233162/g.jpg?v=638353761184700000,32346,32346,Italac,Leite Longa Vida Italac Com tampa Integral TP com 1L,6.2,6.2,2024-06-04 11:08:25.816031
1003,https://atacadaobr.vtexassets.com/arquivos/ids/229475/g.jpg?v=638353720309100000,13743,13743,Camil,Arroz Camil Agulhinha - Tipo 1 Pacote com 5kg,32.65,32.65,2024-06-04 11:08:25.816031
1004,https://atacadaobr.vtexassets.com/arquivos/ids/230776/g.jpg?v=638353734437070000,30596,30596,Marajoara,Leite Condensado Marajoara Semidesnatado TP com 395g,5.5,5.5,2024-06-04 11:08:25.816031
1005,https://atacadaobr.vtexassets.com/arquivos/ids/239783/g.jpg?v=638353833768500000,12476,12476,Heineken,Cerveja Heineken Long Neck com 330ml,6.45,6.45,2024-06-04 11:08:25.816031
1006,https://atacadaobr.vtexassets.com/arquivos/ids/268123/g.jpg?v=638379660041570000,27280,27280,Italac,Creme de Leite Italac TP com 200g,3.2,3.2,2024-06-04 11:08:25.816031
1007,https://atacadaobr.vtexassets.com/arquivos/ids/277276/p.jpg?v=638447916154000000,11276,11276,Amstel,Cerveja Amstel Sleek Lata com 350ml,3.5,3.5,2024-06-04 11:08:25.816031
1008,https://atacadaobr.vtexassets.com/arquivos/ids/230682/g.jpg?v=638353733341500000,2371,2371,União,Açúcar União Refinado Pacote com 1kg,5.25,5.25,2024-06-04 11:08:25.816031
1009,https://atacadaobr.vtexassets.com/arquivos/ids/245228/g.jpg?v=638353893014230000,15285,15285,Pampers,Fralda Descartável Pampers Supersec Jumbo G Pacote com 80 unidades,84.5,84.5,2024-06-04 11:08:25.816031
1010,https://atacadaobr.vtexassets.com/arquivos/ids/250078/g.jpg?v=638353946240430000,38477,38477,Liza,Óleo de Soja Liza Pet com 900ml,5.99,5.99,2024-06-04 11:08:25.816031
1011,https://atacadaobr.vtexassets.com/arquivos/ids/281244/g.jpg?v=638465199991470000,35385,35385,Garoto,Bombom Garoto Sortido Caixeta com 250g,11.9,11.9,2024-06-04 11:08:25.816031
1012,https://atacadaobr.vtexassets.com/arquivos/ids/284804/m.jpg?v=638467789673200000,25779,25779,Report,Papel Sulfite Report A4 75g Pacote com 500 folhas,24.5,24.5,2024-06-04 11:08:25.816031
1013,https://atacadaobr.vtexassets.com/arquivos/ids/266451/p.jpg?v=638363244863230000,39395,39395,Ypê,Sabão em Pedaço Ypê Neutro Promocional Pacote com 5x180g,9.45,9.45,2024-06-04 11:08:25.816031
1014,https://atacadaobr.vtexassets.com/arquivos/ids/263896/g.jpg?v=638354097480170000,12486,12486,Heineken,Cerveja Heineken Sleek Lata com 350ml,5.19,5.19,2024-06-04 11:08:25.816031
1015,https://atacadaobr.vtexassets.com/arquivos/ids/273005/m.jpg?v=638424587449770000,2455,2455,Red Bull,Energético Red Bull Lata com 250ml,9.49,9.49,2024-06-04 11:08:25.816031
1016,https://atacadaobr.vtexassets.com/arquivos/ids/256710/g.jpg?v=638354019023970000,12460,12460,Heineken,Cerveja Heineken Lata com 269ml,3.99,3.99,2024-06-04 11:08:25.816031
1017,https://atacadaobr.vtexassets.com/arquivos/ids/268713/g.jpg?v=638379666336300000,13410,13410,Lebre,Sal Lebre Refinado Pacote com 1kg,2.15,2.15,2024-06-04 11:08:25.816031
1018,https://atacadaobr.vtexassets.com/arquivos/ids/245846/g.jpg?v=638353899970870000,25456,25456,Max Pure,Papel Higiênico Max Pure Folha dupla 30m Pacote com 12 rolos,14.37,14.37,2024-06-04 11:08:25.816031
1019,https://atacadaobr.vtexassets.com/arquivos/ids/279016/g.jpg?v=638460880218430000,35370,35370,Omo,Detergente em Pó Omo Lavagem perfeita Caixeta com 800g,14.52,14.52,2024-06-04 11:08:25.816031
1020,https://atacadaobr.vtexassets.com/arquivos/ids/282261/g.jpg?v=638465210140230000,40694,40694,Ninho,Leite em Pó Ninho Integral Instantâneo Lata com 380g,21.5,21.5,2024-06-04 11:08:25.816031
1021,https://atacadaobr.vtexassets.com/arquivos/ids/281093/p.jpg?v=638465198495800000,17423,17423,Nestlé,"Chocolate Kit Kat Nestlé Ao Leite Unidade com 41,5g",2.99,2.99,2024-06-04 11:08:25.816031
1022,https://atacadaobr.vtexassets.com/arquivos/ids/270959/m.jpg?v=638408171705100000,24528,24528,Club Social,Biscoito Big Club Social Original Pacote com 288g,9.9,9.9,2024-06-04 11:08:25.816031
1023,https://atacadaobr.vtexassets.com/arquivos/ids/238822/g.jpg?v=638353823229700000,29157,29157,Ferrero,Creme Ferrero Nutella Avelã com Cacau Pote com 650g,39.9,39.9,2024-06-04 11:08:25.816031
1024,https://atacadaobr.vtexassets.com/arquivos/ids/233349/g.jpg?v=638353763157600000,26366,26366,Maratá,Suco Néctar Maratá Uva TP com 200ml,1.45,1.45,2024-06-04 11:08:25.816031
1025,https://atacadaobr.vtexassets.com/arquivos/ids/263377/g.jpg?v=638354091789700000,30354,30354,Snob,Toalha de Papel Snob Clássica 60 folhas Pacote com 2 rolos,6.3,6.3,2024-06-04 11:08:25.816031
1026,https://atacadaobr.vtexassets.com/arquivos/ids/279096/g.jpg?v=638460880991230000,10429,10429,Flor de Ypê,Sabonete Flor de Ypê Frésia e pêssego Unidade com 85g,1.23,1.23,2024-06-04 11:08:25.816031
1027,https://atacadaobr.vtexassets.com/arquivos/ids/280539/g.jpg?v=638464338528300000,13415,13415,Quero,Molho de Tomate Quero Tradicional Pouch com 300g,2.1,2.1,2024-06-04 11:08:25.816031
1028,https://atacadaobr.vtexassets.com/arquivos/ids/273222/g.jpg?v=638428907418470000,326,326,Santa Helena,Doce Paçoca Santa Helena Paçoquita Rolha Embalada Caixa com 100 unidades,26.99,26.99,2024-06-04 11:08:25.816031
1029,https://atacadaobr.vtexassets.com/arquivos/ids/281051/p.jpg?v=638465198060900000,28839,28839,Passatempo,Biscoito Recheado Passatempo Nestlé Chocolate Pacote com 130g,2.5,2.5,2024-06-04 11:08:25.816031
1030,https://atacadaobr.vtexassets.com/arquivos/ids/275011/g.jpg?v=638435825010370000,30101,30101,Brilhante,Lava Roupas Líquido Brilhante PRO Lavanderia Profissional Bombona com 7L,60,60,2024-06-04 11:08:25.816031
1031,https://atacadaobr.vtexassets.com/arquivos/ids/284907/g.jpg?v=638467790658200000,6283,6283,Qualy,Margarina Qualy Com sal Pote com 500g,7.59,7.59,2024-06-04 11:08:25.816031
1032,https://atacadaobr.vtexassets.com/arquivos/ids/282629/p.jpg?v=638466062500400000,35396,35396,Omo,"Detergente em Pó Omo Lavagem perfeita Pacote com 2,4kg",31.5,31.5,2024-06-04 11:08:25.816031
1033,https://atacadaobr.vtexassets.com/arquivos/ids/229743/g.jpg?v=638353723200470000,23204,23204,Toddynho,Bebida Láctea Toddynho Chocolate TP com 200ml,3.1,3.1,2024-06-04 11:08:25.816031
1034,https://atacadaobr.vtexassets.com/arquivos/ids/284743/p.jpg?v=638467789099630000,3092,3092,Pilão,Café Pilão Vácuo Pacote com 500g,14.5,14.5,2024-06-04 11:08:25.816031
1035,https://atacadaobr.vtexassets.com/arquivos/ids/268473/p.jpg?v=638379663823530000,34507,34507,Veja,Limpador Multiuso Veja Original Frasco com 500ml,5.2,5.2,2024-06-04 11:08:25.816031
1036,https://atacadaobr.vtexassets.com/arquivos/ids/263769/g.jpg?v=638354096060830000,38919,38919,Nescau,Achocolatado em Pó Nescau Lata com 370g,8.5,8.5,2024-06-04 11:08:25.816031
1037,https://atacadaobr.vtexassets.com/arquivos/ids/298936/g.jpg?v=638514443932300000,29144,29144,Ferrero,Creme Ferrero Nutella Avelã com Cacau Pote com 140g,9.99,9.99,2024-06-04 11:08:25.816031
1038,https://atacadaobr.vtexassets.com/arquivos/ids/268637/g.jpg?v=638379665544030000,36528,36528,Smirnoff,Vodka Smirnoff Garrafa com 998ml,47.9,47.9,2024-06-04 11:08:25.816031
1039,https://atacadaobr.vtexassets.com/arquivos/ids/281159/g.jpg?v=638465199160670000,329,329,Santa Helena,Doce Paçoca Santa Helena Paçoquita Rolha Embalada Pote com 50x15g,24.99,24.99,2024-06-04 11:08:25.816031
1040,https://atacadaobr.vtexassets.com/arquivos/ids/240811/g.jpg?v=638353844954000000,10033,10033,Ypê,Amaciante de Roupas Ypê Aconchego Frasco com 2L,9.5,9.5,2024-06-04 11:08:25.816031
1041,https://atacadaobr.vtexassets.com/arquivos/ids/282323/m.jpg?v=638466059447670000,36607,36607,Ballantine's,Whisky Ballantine’s Finest Garrafa com 1L,105.5,105.5,2024-06-04 11:08:25.816031
1042,https://atacadaobr.vtexassets.com/arquivos/ids/254666/g.jpg?v=638353996426430000,11647,11647,Brahma,Cerveja Brahma Duplo Malte Lata com 269ml,2.6,2.6,2024-06-04 11:08:25.816031
1043,https://atacadaobr.vtexassets.com/arquivos/ids/282504/g.jpg?v=638466061247900000,10188,10188,Dove,Sabonete Dove Branco Pacote com 8x90g,24.9,24.9,2024-06-04 11:08:25.816031
1044,https://atacadaobr.vtexassets.com/arquivos/ids/245491/g.jpg?v=638353895992070000,35435,35435,Omo,"Detergente em Pó Omo Lavagem perfeita Saco com 5,6kg",63.5,63.5,2024-06-04 11:08:25.816031
1045,https://atacadaobr.vtexassets.com/arquivos/ids/273605/g.jpg?v=638432363769030000,5447,5447,Antarctica,Refrigerante Guaraná Antarctica Lata com 350ml,2.75,2.75,2024-06-04 11:08:25.816031
1046,https://atacadaobr.vtexassets.com/arquivos/ids/283286/p.jpg?v=638466068969600000,40264,40264,Campari,Bitter Campari Garrafa com 998ml,59.9,59.9,2024-06-04 11:08:25.816031
1047,https://atacadaobr.vtexassets.com/arquivos/ids/268956/p.jpg?v=638380523330100000,31856,31856,Condor,Vassoura Limpa Piso Condor Sem cabo Unidade,3.5,3.5,2024-06-04 11:08:25.816031
1048,https://atacadaobr.vtexassets.com/arquivos/ids/245229/g.jpg?v=638353893025770000,15295,15295,Pampers,Fralda Descartável Pampers Supersec Jumbo XG Pacote com 68 unidades,84.5,84.5,2024-06-04 11:08:25.816031
1049,https://atacadaobr.vtexassets.com/arquivos/ids/230337/g.jpg?v=638353729590000000,13267,13267,Skol,Cerveja Skol Lata com 350ml,3.75,3.75,2024-06-04 11:08:25.816031
1050,https://atacadaobr.vtexassets.com/arquivos/ids/240812/g.jpg?v=638353844981930000,10212,10212,Ypê,Amaciante para Roupas Ypê Aconchego Bombona com 5L,22.05,22.05,2024-06-04 11:08:25.816031
1051,https://atacadaobr.vtexassets.com/arquivos/ids/279171/g.jpg?v=638460881683670000,35621,35621,Tixan,Detergente em Pó Tixan Maciez Caixeta com 800g,9.9,9.9,2024-06-04 11:08:25.816031
1052,https://atacadaobr.vtexassets.com/arquivos/ids/294895/m.jpg?v=638480748447630000,11580,11580,Brahma,Cerveja Brahma Chopp Lata com 350ml,3.4,3.4,2024-06-04 11:08:25.816031
1053,https://atacadaobr.vtexassets.com/arquivos/ids/278603/p.jpg?v=638460876084900000,21096,21096,Snob,Guardanapo de Papel Snob 24x22cm Pacote com 50 unidades,2.39,2.39,2024-06-04 11:08:25.816031
1054,https://atacadaobr.vtexassets.com/arquivos/ids/268539/g.jpg?v=638379664500600000,8365,8365,Anaconda,Farinha de Trigo Anaconda Tipo 1 Pacote com 1kg,3.69,3.69,2024-06-04 11:08:25.816031
1055,https://atacadaobr.vtexassets.com/arquivos/ids/245227/g.jpg?v=638353893003030000,15291,15291,Pampers,Fralda Descartável Pampers Supersec Jumbo M Pacote com 90 unidades,84.5,84.5,2024-06-04 11:08:25.816031
1056,https://atacadaobr.vtexassets.com/arquivos/ids/263245/g.jpg?v=638354090346470000,28692,28692,Oral-B,Creme Dental Oral-B 1-2-3 Caixeta com 12x70g,26,26,2024-06-04 11:08:25.816031
1057,https://atacadaobr.vtexassets.com/arquivos/ids/268133/m.jpg?v=638379660156000000,13341,13341,Cisne,Sal Cisne Refinado Extra Pacote com 1kg,3.55,3.55,2024-06-04 11:08:25.816031
1058,https://atacadaobr.vtexassets.com/arquivos/ids/295843/m.jpg?v=638484206453370000,20156,20156,Gomes da Costa,Sardinha Gomes da Costa Óleo Lata com 75g,5.9,5.9,2024-06-04 11:08:25.816031
1059,https://atacadaobr.vtexassets.com/arquivos/ids/282168/g.jpg?v=638465209183930000,39118,39118,Pampers,Fralda Descartável Pampers Pants G Pacote com 72 unidades,121.5,121.5,2024-06-04 11:08:25.816031
1060,https://atacadaobr.vtexassets.com/arquivos/ids/284811/p.jpg?v=638467789733800000,4575,4575,Condor,Escova Lavadeira Condor Oval nº 16 Unidade,2.5,2.5,2024-06-04 11:08:25.816031
1061,https://atacadaobr.vtexassets.com/arquivos/ids/281554/p.jpg?v=638465203075770000,26819,26819,Vitarella,Biscoito Maizena Vitarella Tradicional Pacote com 350g,6.59,6.59,2024-06-04 11:08:25.816031
1062,https://atacadaobr.vtexassets.com/arquivos/ids/246483/g.jpg?v=638353906944200000,9716,9716,Mococa,Mistura Láctea Condensada Mococa TP com 395g,3.56,3.56,2024-06-04 11:08:25.816031
1063,https://atacadaobr.vtexassets.com/arquivos/ids/236476/g.jpg?v=638353797176370000,14033,14033,Danone,Fórmula Infantil Aptamil 1 Lata com 800g,75.9,75.9,2024-06-04 11:08:25.816031
1064,https://atacadaobr.vtexassets.com/arquivos/ids/237789/g.jpg?v=638353811713970000,25314,25314,Bic,Isqueiro Bic Maxi Cartela com 12 unidades,55.95,55.95,2024-06-04 11:08:25.816031
1065,https://atacadaobr.vtexassets.com/arquivos/ids/246349/g.jpg?v=638353905478030000,12864,12864,Original,Cerveja Original Lata com 350ml,4.3,4.3,2024-06-04 11:08:25.816031
1066,https://atacadaobr.vtexassets.com/arquivos/ids/230145/g.jpg?v=638353727504270000,19548,19548,Panelux,"Panela de Pressão Panelux Polida - 4,5L Unidade",39.9,39.9,2024-06-04 11:08:25.816031
1067,https://atacadaobr.vtexassets.com/arquivos/ids/278553/p.jpg?v=638460875621070000,21076,21076,Santepel,Guardanapo de Papel Santepel 24x22cm Pacote com 50 unidades,2.29,2.29,2024-06-04 11:08:25.816031
1068,https://atacadaobr.vtexassets.com/arquivos/ids/286013/g.jpg?v=638467801501400000,3853,3853,União,Café União Tradicional Pouch com 500g,12.49,12.49,2024-06-04 11:08:25.816031
1069,https://atacadaobr.vtexassets.com/arquivos/ids/298384/g.jpg?v=638508854522200000,38791,38791,Bauducco,Pão de Forma Bauducco Tradicional Pacote com 390g,5.05,5.05,2024-06-04 11:08:25.816031
1070,https://atacadaobr.vtexassets.com/arquivos/ids/278620/p.jpg?v=638460876254770000,36713,36713,Ypê,Detergente Líquido Ypê Coco Frasco com 500ml,2.3,2.3,2024-06-04 11:08:25.816031
1071,https://atacadaobr.vtexassets.com/arquivos/ids/250279/g.jpg?v=638353948475170000,8182,8182,Tramontina,Mesa Tramontina Tambaú Branca Unidade,103.55,103.55,2024-06-04 11:08:25.816031
1072,https://atacadaobr.vtexassets.com/arquivos/ids/288893/p.jpg?v=638468674751370000,3263,3263,Nissin,Macarrão Instantâneo Nissin Cup Noodles Galinha caipira Copo com 69g,4.79,4.79,2024-06-04 11:08:25.816031
1073,https://atacadaobr.vtexassets.com/arquivos/ids/285087/m.jpg?v=638467792425600000,8665,8665,Kicaldo,Milho para Pipoca Kicaldo Pacote com 500g,2.75,2.75,2024-06-04 11:08:25.816031
1074,https://atacadaobr.vtexassets.com/arquivos/ids/279172/p.jpg?v=638460881693670000,35701,35701,Tixan,Detergente em Pó Tixan Primavera Caixeta com 800g,9.9,9.9,2024-06-04 11:08:25.816031
1075,https://atacadaobr.vtexassets.com/arquivos/ids/241034/g.jpg?v=638353847412030000,25610,25610,Personal,Papel Higiênico Personal Vip Folha dupla - 30m Pacote com 12 rolos,17.89,17.89,2024-06-04 11:08:25.816031
1076,https://atacadaobr.vtexassets.com/arquivos/ids/240637/g.jpg?v=638353843067700000,32364,32364,Italac,Leite Longa Vida Italac Semidesnatado Com tampa TP com 1L,6.25,6.25,2024-06-04 11:08:25.816031
1077,https://atacadaobr.vtexassets.com/arquivos/ids/285496/p.jpg?v=638467796550770000,12911,12911,Embalixo,Saco para Lixo Embalixo Super econômico - 50L Rolo com 50 unidades,5.7,5.7,2024-06-04 11:08:25.816031
1078,https://atacadaobr.vtexassets.com/arquivos/ids/272296/g.jpg?v=638417677114870000,39114,39114,Pampers,Fralda Descartável Pampers Pants XG Pacote com 66 unidades,121.5,121.5,2024-06-04 11:08:25.816031
1079,https://atacadaobr.vtexassets.com/arquivos/ids/279987/p.jpg?v=638464331559400000,20382,20382,Menina,Coco Ralado Menina Sachê com 100g,3.25,3.25,2024-06-04 11:08:25.816031
1080,https://atacadaobr.vtexassets.com/arquivos/ids/260394/g.jpg?v=638354059277930000,15107,15107,Pampers,Fralda Descartável Pampers Confort Sec M Pacote com 70 unidades,93.9,93.9,2024-06-04 11:08:25.816031
1081,https://atacadaobr.vtexassets.com/arquivos/ids/254659/g.jpg?v=638353996347370000,102,102,Always,Absorvente Always Super Proteção Suave Pacote com 10 unidades,3.39,3.39,2024-06-04 11:08:25.816031
1082,https://atacadaobr.vtexassets.com/arquivos/ids/275423/g.jpg?v=638437549254400000,15112,15112,Pampers,Fralda Descartável Pampers Confort Sec P Pacote com 72 unidades,93.9,93.9,2024-06-04 11:08:25.816031
1083,https://atacadaobr.vtexassets.com/arquivos/ids/283889/g.jpg?v=638466928072770000,5645,5645,Scotch-Brite,Esponja Scotch-Brite Extrema Pacote com 4 unidades,5.5,5.5,2024-06-04 11:08:25.816031
1084,https://atacadaobr.vtexassets.com/arquivos/ids/281094/p.jpg?v=638465198506270000,17444,17444,Kit Kat,"Chocolate Kit Kat Nestlé Dark Unidade com 41,5g",2.99,2.99,2024-06-04 11:08:25.816031
1085,https://atacadaobr.vtexassets.com/arquivos/ids/256642/g.jpg?v=638354018255800000,25621,25621,Personal,Papel Higiênico Personal Vip Folha dupla - 30m Pacote com 24 rolos,35.77,35.77,2024-06-04 11:08:25.816031
1086,https://atacadaobr.vtexassets.com/arquivos/ids/268441/m.jpg?v=638379663479730000,3297,3297,Nissin,Macarrão Instantâneo Nissin Lámen Carne Pacote com 85g,2.19,2.19,2024-06-04 11:08:25.816031
1087,https://atacadaobr.vtexassets.com/arquivos/ids/279288/p.jpg?v=638460882880030000,35580,35580,Tixan,Detergente em Pó Tixan Antibac Caixeta com 800g,9.9,9.9,2024-06-04 11:08:25.816031
1088,https://atacadaobr.vtexassets.com/arquivos/ids/256250/g.jpg?v=638354013840200000,35011,35011,Brilhante,Detergente em Pó Brilhante Limpeza Total Pacote com 800g,10.9,10.9,2024-06-04 11:08:25.816031
1089,https://atacadaobr.vtexassets.com/arquivos/ids/285369/p.jpg?v=638467795195870000,16640,16640,O-Live,Azeite de Oliva O-live Extra virgem Vidro com 500ml,38.5,38.5,2024-06-04 11:08:25.816031
1090,https://atacadaobr.vtexassets.com/arquivos/ids/298385/m.jpg?v=638508854533370000,38792,38792,Visconti,Pão de Forma Visconti Integral Pacote com 400g,5.59,5.59,2024-06-04 11:08:25.816031
1091,https://atacadaobr.vtexassets.com/arquivos/ids/285319/g.jpg?v=638467794720370000,16306,16306,Andorinha,Azeite de Oliva Andorinha Extra Virgem Vidro com 250ml,23.5,23.5,2024-06-04 11:08:25.816031
1092,https://atacadaobr.vtexassets.com/arquivos/ids/298386/g.jpg?v=638508854543900000,38793,38793,Visconti,Pão de Forma Visconti Tradicional Pacote com 400g,4.99,4.99,2024-06-04 11:08:25.816031
1093,https://atacadaobr.vtexassets.com/arquivos/ids/241794/g.jpg?v=638353855690770000,12004,12004,Corona,Cerveja Coronita Extra One Way Long neck com 210ml,4.69,4.69,2024-06-04 11:08:25.816031
1094,https://atacadaobr.vtexassets.com/arquivos/ids/279308/p.jpg?v=638460883057700000,35346,35346,Omo,Detergente em Pó Omo Expert Roupas Brancas Caixeta com 720g,14.52,14.52,2024-06-04 11:08:25.816031
1095,https://atacadaobr.vtexassets.com/arquivos/ids/245230/g.jpg?v=638353893037300000,15300,15300,Pampers,Fralda Descartável Pampers Supersec Jumbo XXG Pacote com 64 unidades,84.5,84.5,2024-06-04 11:08:25.816031
1096,https://atacadaobr.vtexassets.com/arquivos/ids/280187/g.jpg?v=638464334079100000,26385,26385,Heinz,Ketchup Heinz Tradicional Pet com 567g,14.2,14.2,2024-06-04 11:08:25.816031
